Number,Name,Comments,State,Labels,Created,Closed,Url
1100,#1100_Commit_f989bd5_missed_one_required_change,2,closed,[],2014-10-06 17:46:38+00:00,2014-10-07 12:27:58+00:00,https://github.com/MarlinFirmware/Marlin/issues/1100
1102,#1102_Feature_request__support_for_2_2__Serial_SPI_TFT_LCD_Module_Display_240x320_ILI9341,30,closed,['C: Boards/Pins'],2014-10-07 07:59:58+00:00,2015-04-27 05:06:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/1102
1105,#1105_Won_t_compile,2,closed,[],2014-10-11 06:39:01+00:00,2014-12-21 20:40:02+00:00,https://github.com/MarlinFirmware/Marlin/issues/1105
1106,#1106__Control___Temperature___Nozzle__menu_entry_missing,3,closed,[],2014-10-11 16:40:11+00:00,2014-10-11 21:40:16+00:00,https://github.com/MarlinFirmware/Marlin/issues/1106
1107,#1107_Auto_Bed_leveling_goes_straight_down_instead_of_making_a_grid,14,closed,[],2014-10-11 21:34:11+00:00,2015-03-17 17:19:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/1107
1109,#1109_Z_DUAL_STEPPER_DRIVERS_Separate_z_-axis_control,10,closed,[],2014-10-14 05:58:22+00:00,2014-12-21 20:36:18+00:00,https://github.com/MarlinFirmware/Marlin/issues/1109
1110,#1110_Straight_line_drawing,8,closed,[],2014-10-14 11:26:49+00:00,2014-10-14 12:40:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/1110
1111,#1111_Can_t_compile_for_delta_printer,3,closed,[],2014-10-14 18:50:55+00:00,2014-10-15 16:48:24+00:00,https://github.com/MarlinFirmware/Marlin/issues/1111
1113,#1113_Auto_bed_leveling_do_not_work_right_for_delta_printer,10,closed,[],2014-10-15 19:17:26+00:00,2014-12-21 20:32:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/1113
1115,#1115_Future___Autolevel_only_on_1st_layer_,9,closed,[],2014-10-16 12:41:13+00:00,2014-12-21 20:32:05+00:00,https://github.com/MarlinFirmware/Marlin/issues/1115
1116,#1116_Future___Adding_autolevel_configuration_into_eeprom_&_menu,10,closed,[],2014-10-16 12:44:50+00:00,2015-03-12 08:09:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/1116
1118,#1118_G131_and_G132,6,closed,[],2014-10-22 21:05:27+00:00,2014-12-21 20:29:25+00:00,https://github.com/MarlinFirmware/Marlin/issues/1118
1119,"#1119_old_issue_of_z_axis_banding_resolved_now_without_additional_processing,_in_#define",36,closed,[],2014-10-24 17:05:27+00:00,2015-03-18 15:27:43+00:00,https://github.com/MarlinFirmware/Marlin/issues/1119
1120,#1120_Problems_with_full_graphic_Smart_Controller,2,closed,[],2014-10-25 23:49:43+00:00,2014-12-21 20:27:45+00:00,https://github.com/MarlinFirmware/Marlin/issues/1120
1121,#1121_Auto_Squaring,7,closed,[],2014-10-27 10:32:40+00:00,2014-12-21 20:26:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/1121
1122,#1122_LCD_I2C_TYPE_MCP23017_indicator_lights_turn_off_once_a_panel_click_is_detected,5,closed,[],2014-10-27 15:06:21+00:00,2014-12-21 20:26:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/1122
1123,#1123_Feature_request__acustic_alarm_signal_when_reaching_maximum_temperatur,3,closed,[],2014-10-27 22:19:47+00:00,2015-04-26 11:56:05+00:00,https://github.com/MarlinFirmware/Marlin/issues/1123
1124,"#1124_M605_S1,_Dual_X_Carriage___Not_obeying_G1_commands_correctly",2,closed,[],2014-10-28 15:36:21+00:00,2014-12-21 20:25:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/1124
1126,#1126_Uninitialized_variables_in_planner,2,closed,[],2014-10-29 19:30:32+00:00,2014-12-21 20:25:29+00:00,https://github.com/MarlinFirmware/Marlin/issues/1126
1127,#1127_(Step_losses)_Stepper_hold_pulse_time,4,closed,[],2014-10-30 20:46:58+00:00,2014-12-21 20:25:11+00:00,https://github.com/MarlinFirmware/Marlin/issues/1127
1128,#1128_Feature_Request__More_decimals_on_LCD_displays,16,closed,[],2014-11-01 11:55:06+00:00,2015-04-26 11:58:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/1128
1129,"#1129_Feature_Request__Make_center_of_build_plate_0,0_AND_add_soft_limits",2,closed,[],2014-11-01 12:00:54+00:00,2014-12-17 23:36:57+00:00,https://github.com/MarlinFirmware/Marlin/issues/1129
1131,#1131_Bug__Error_compiling_for_REPRAP_DISCOUNT_FULL_GRAPHIC_SMART_CONTROLLER,3,closed,[],2014-11-02 13:53:58+00:00,2014-12-21 20:24:00+00:00,https://github.com/MarlinFirmware/Marlin/issues/1131
1132,#1132_MAX_6675_thermocouple_code_is_still_not_working_with_LCD_and_als_has_bug_if_you_do_not_have_SD_card_,5,closed,[],2014-11-02 14:44:34+00:00,2014-12-21 19:56:29+00:00,https://github.com/MarlinFirmware/Marlin/issues/1132
1136,#1136_Bug_in_1_3_1_-_LCD_function__Stop_Print_,12,closed,[],2014-11-06 16:29:36+00:00,2015-03-17 19:25:06+00:00,https://github.com/MarlinFirmware/Marlin/issues/1136
1140,#1140_Change_Language_from_LCD,7,closed,[],2014-11-10 15:02:09+00:00,2014-12-29 09:24:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/1140
1142,#1142_Feature_request__add_suppport_for_reprapworld_keypad,26,closed,[],2014-11-12 15:44:07+00:00,2015-04-26 12:02:46+00:00,https://github.com/MarlinFirmware/Marlin/issues/1142
1144,#1144_i_cant_compile_marlin,2,closed,[],2014-11-12 19:59:01+00:00,2014-11-12 20:16:42+00:00,https://github.com/MarlinFirmware/Marlin/issues/1144
1145,#1145_Explanation_of_the_difference_between_DEFAULT_ACCELERATION_and_DEFAULT_MAX_ACCELERATION,4,closed,[],2014-11-13 23:28:02+00:00,2014-12-17 23:26:04+00:00,https://github.com/MarlinFirmware/Marlin/issues/1145
1146,#1146_corexy_home_direction_inverting,4,closed,[],2014-11-14 01:59:13+00:00,2014-12-21 20:15:37+00:00,https://github.com/MarlinFirmware/Marlin/issues/1146
1147,#1147_Intentional_Behaviour__Commands_not_acknowledged_in_order_they_were_received,18,closed,[],2014-11-14 08:45:17+00:00,2014-12-19 13:39:10+00:00,https://github.com/MarlinFirmware/Marlin/issues/1147
1149,#1149_Errors_compiling_after_enabling_FAN_SOFT_PWM,2,closed,[],2014-11-16 16:32:47+00:00,2014-12-21 19:53:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/1149
1150,#1150_too_long_extrusion_prevented,3,closed,[],2014-11-20 05:34:58+00:00,2014-12-21 20:15:03+00:00,https://github.com/MarlinFirmware/Marlin/issues/1150
1151,#1151_Error_when_enabling_PID_for_heated_bed__scalePID_i_was_not_declared_in_this_scope,2,closed,[],2014-11-21 06:10:40+00:00,2014-12-21 19:53:33+00:00,https://github.com/MarlinFirmware/Marlin/issues/1151
1152,#1152_DEFAULT_AXIS_STEPS_PER_UNIT,4,closed,[],2014-11-21 12:23:24+00:00,2014-12-17 23:11:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/1152
1156,#1156_Compiling_error,18,closed,[],2014-11-25 15:21:55+00:00,2015-02-20 12:12:19+00:00,https://github.com/MarlinFirmware/Marlin/issues/1156
1162,#1162_Marlin_V1__Second_nozzle_temperature_control_not_visible_on_UltiController_under_control_menu,2,closed,[],2014-11-29 22:49:53+00:00,2014-11-29 23:40:15+00:00,https://github.com/MarlinFirmware/Marlin/issues/1162
1164,#1164_Premature_endstop_enable_on_homing,6,closed,[],2014-12-01 08:02:49+00:00,2015-03-17 17:23:18+00:00,https://github.com/MarlinFirmware/Marlin/issues/1164
1165,#1165_Feature_Request__Add_support_for_Dual_Stepper_Motor_Module,2,closed,[],2014-12-01 16:43:28+00:00,2014-12-04 22:50:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/1165
1166,#1166_Virgin_Marlin_install_crashes_when_the_Z_axis_is_moved_via_LCD_rotary_encoder,46,closed,['Bug: Confirmed !'],2014-12-03 09:31:30+00:00,2016-03-02 12:01:38+00:00,https://github.com/MarlinFirmware/Marlin/issues/1166
1170,#1170_Auto_Leveling_using_Grid,4,closed,[],2014-12-04 11:29:06+00:00,2015-04-01 18:54:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/1170
1171,#1171_Marlin_and_Megatronics_v3_0_Repetier_host_problem,3,closed,[],2014-12-04 14:29:01+00:00,2014-12-21 20:13:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/1171
1172,#1172_Core_XY_Auto_bed_level,6,closed,[],2014-12-04 21:11:35+00:00,2014-12-17 23:18:04+00:00,https://github.com/MarlinFirmware/Marlin/issues/1172
1174,#1174_Y_Axis_Homing,7,closed,[],2014-12-05 22:23:05+00:00,2014-12-17 22:59:19+00:00,https://github.com/MarlinFirmware/Marlin/issues/1174
1178,#1178_compile_error,3,closed,[],2014-12-08 19:36:18+00:00,2014-12-17 22:57:31+00:00,https://github.com/MarlinFirmware/Marlin/issues/1178
1179,#1179_Cant_Compile_with_LCD_support,5,closed,[],2014-12-08 22:02:34+00:00,2014-12-17 09:56:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/1179
1180,#1180_Add_support_for_Megatronics_v3_0,7,closed,[],2014-12-09 14:00:07+00:00,2015-04-26 12:10:05+00:00,https://github.com/MarlinFirmware/Marlin/issues/1180
1183,#1183_16x4_LCD_not_showing_up_properly,10,closed,[],2014-12-15 05:02:36+00:00,2014-12-17 22:55:23+00:00,https://github.com/MarlinFirmware/Marlin/issues/1183
1184,#1184_Code_Sprints_Anyone_,40,closed,[],2014-12-15 05:08:22+00:00,2015-03-20 12:54:35+00:00,https://github.com/MarlinFirmware/Marlin/issues/1184
1185,#1185_Feature_request__Export_Import_settings_to_from_SD_card_txt-file,11,closed,['T: Feature Request'],2014-12-15 12:39:35+00:00,2015-06-29 10:36:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/1185
1189,#1189_Want_to_clean_up_in_the_issues_list___,1,closed,[],2014-12-18 10:36:59+00:00,2014-12-21 20:00:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/1189
1193,#1193_total_time_of_printer_life,6,closed,[],2014-12-18 19:31:00+00:00,2015-04-26 12:44:23+00:00,https://github.com/MarlinFirmware/Marlin/issues/1193
1198,#1198_board_select,49,closed,[],2014-12-19 14:14:21+00:00,2015-05-31 13:50:42+00:00,https://github.com/MarlinFirmware/Marlin/issues/1198
1205,#1205_Can_t_compile_marlin_with_REPRAP_DISCOUNT_FULL_GRAPHIC_SMART_CONTROLLER_defined,33,closed,[],2014-12-21 02:51:32+00:00,2015-01-03 21:17:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/1205
1206,#1206_Can_not_compile_with_ENABLE_AUTO_BED_LEVELING_on,7,closed,[],2014-12-21 06:29:09+00:00,2014-12-21 22:05:14+00:00,https://github.com/MarlinFirmware/Marlin/issues/1206
1209,#1209_Testers_NEEDED,18,closed,[],2014-12-21 12:41:21+00:00,2015-06-01 08:12:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/1209
1210,#1210_@Collabs_where_can_we_discuss_changes_to_the_code_,4,closed,[],2014-12-21 12:48:12+00:00,2014-12-26 10:24:07+00:00,https://github.com/MarlinFirmware/Marlin/issues/1210
1211,#1211_@Erik___@Collabs____Stale_branches,8,closed,[],2014-12-21 13:13:16+00:00,2014-12-26 10:23:12+00:00,https://github.com/MarlinFirmware/Marlin/issues/1211
1220,#1220_Bug_fixing__,12,closed,[],2014-12-21 21:14:56+00:00,2014-12-29 10:27:18+00:00,https://github.com/MarlinFirmware/Marlin/issues/1220
1221,#1221_LCD_and_Babystepping_results_in_compiling_error,10,closed,[],2014-12-21 21:20:14+00:00,2014-12-28 14:35:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/1221
1223,#1223_using_g-code_in_function,7,closed,[],2014-12-22 01:16:14+00:00,2015-04-26 12:47:02+00:00,https://github.com/MarlinFirmware/Marlin/issues/1223
1224,#1224_Branch_names_and_workflow_improvements,20,closed,[],2014-12-22 17:15:31+00:00,2014-12-27 10:28:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/1224
1225,#1225_undefined_reference_to_`SdFatUtil____brkval_,6,closed,[],2014-12-22 18:08:48+00:00,2015-01-15 10:44:48+00:00,https://github.com/MarlinFirmware/Marlin/issues/1225
1226,#1226_SD_card_SPI_conflicts,24,closed,[],2014-12-22 23:09:14+00:00,2015-04-26 12:48:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/1226
1227,#1227_Max6675_SPI_conflicts,60,closed,[],2014-12-22 23:16:14+00:00,2015-03-31 12:41:00+00:00,https://github.com/MarlinFirmware/Marlin/issues/1227
1231,#1231_Feature_request__ADC_measurement,4,closed,[],2014-12-23 14:33:54+00:00,2015-05-31 13:51:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/1231
1232,#1232_SdFat_Library_Update_,8,closed,[],2014-12-23 15:34:37+00:00,2015-01-15 10:41:15+00:00,https://github.com/MarlinFirmware/Marlin/issues/1232
1237,#1237_Having_some_trouble_with_Bed_PWM_PID_in_recent_builds,8,closed,[],2014-12-25 07:16:18+00:00,2014-12-28 22:31:13+00:00,https://github.com/MarlinFirmware/Marlin/issues/1237
1240,#1240_Delta_Auto_Probing,5,closed,[],2014-12-26 19:05:38+00:00,2014-12-28 15:31:37+00:00,https://github.com/MarlinFirmware/Marlin/issues/1240
1242,#1242_Coders_NEEDED,11,closed,[],2014-12-27 12:24:56+00:00,2015-01-09 18:14:48+00:00,https://github.com/MarlinFirmware/Marlin/issues/1242
1243,#1243_Can_t_compile_for_Melzi,11,closed,[],2014-12-27 14:10:07+00:00,2015-01-03 22:50:04+00:00,https://github.com/MarlinFirmware/Marlin/issues/1243
1244,#1244_Auto_bed_leveling_grid_on_off_Z_height_difference,86,closed,[],2014-12-27 14:37:57+00:00,2015-01-12 13:36:16+00:00,https://github.com/MarlinFirmware/Marlin/issues/1244
1245,#1245_Pins_h_needs_cleanup,5,closed,[],2014-12-27 14:59:27+00:00,2015-01-15 10:40:30+00:00,https://github.com/MarlinFirmware/Marlin/issues/1245
1248,#1248_G29_Y-axis_duplicate_measures_(counter_bug_),10,closed,[],2014-12-27 22:26:44+00:00,2014-12-28 15:31:55+00:00,https://github.com/MarlinFirmware/Marlin/issues/1248
1254,#1254_naming_releases,5,closed,[],2014-12-28 14:21:59+00:00,2014-12-28 21:59:12+00:00,https://github.com/MarlinFirmware/Marlin/issues/1254
1257,#1257_babbysteping_RAMBO_reprapdsicount_full_graphic_smart_controler,15,closed,[],2014-12-28 17:54:59+00:00,2015-01-19 06:15:29+00:00,https://github.com/MarlinFirmware/Marlin/issues/1257
1259,#1259_Support_for__Scoovo_X9H,15,closed,[],2014-12-29 00:10:09+00:00,2015-05-31 13:52:22+00:00,https://github.com/MarlinFirmware/Marlin/issues/1259
1260,#1260_Feature_Request__Use_SD_card_to_store_settings,5,closed,[],2014-12-29 00:35:10+00:00,2014-12-29 16:18:21+00:00,https://github.com/MarlinFirmware/Marlin/issues/1260
1262,#1262_G92_adds_values_from_M206_-_Not_as_expected_,12,closed,[],2014-12-29 06:36:53+00:00,2015-03-21 23:30:58+00:00,https://github.com/MarlinFirmware/Marlin/issues/1262
1263,#1263_M20_command_cuts_file_names_down_to_8_3_format,19,closed,[],2014-12-29 12:12:56+00:00,2014-12-30 13:01:15+00:00,https://github.com/MarlinFirmware/Marlin/issues/1263
1268,#1268_The_Print_Speed_and_Flows_tune_settings_are_not_cleared_on_starting_a_new_print,11,closed,[],2014-12-29 18:18:07+00:00,2015-01-02 15:42:57+00:00,https://github.com/MarlinFirmware/Marlin/issues/1268
1272,#1272_Compiling_Error,2,closed,[],2014-12-30 01:53:48+00:00,2014-12-30 07:06:09+00:00,https://github.com/MarlinFirmware/Marlin/issues/1272
1273,#1273_Cannot_upload_gcode_files_with_host,16,closed,[],2014-12-30 03:25:00+00:00,2015-03-18 14:03:45+00:00,https://github.com/MarlinFirmware/Marlin/issues/1273
1275,#1275_Menu_selection_and_Edit_numbers_encoder_direction_reversed,14,closed,[],2014-12-30 12:41:57+00:00,2015-01-02 18:47:12+00:00,https://github.com/MarlinFirmware/Marlin/issues/1275
1278,#1278_Can_t_set_LCD_language_to_other_than_English,4,closed,[],2014-12-30 23:09:46+00:00,2015-01-02 18:45:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/1278
1280,#1280_Pins_for_Slave_Select_for_MAX6675,3,closed,[],2014-12-31 06:58:34+00:00,2014-12-31 11:18:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/1280
1284,"#1284_When_bed_PID_is_enabled,_compile_fails_",7,closed,[],2015-01-01 01:36:29+00:00,2015-01-02 18:44:04+00:00,https://github.com/MarlinFirmware/Marlin/issues/1284
1288,#1288_Feature_request__Prematurely_aborting_G29,5,closed,[],2015-01-02 13:36:38+00:00,2015-04-26 12:54:03+00:00,https://github.com/MarlinFirmware/Marlin/issues/1288
1289,#1289_Coders_NEEDED_for_Milestone_1_-_ONLY_2_issues_left,1,closed,[],2015-01-02 14:41:49+00:00,2015-01-02 20:07:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/1289
1290,#1290_Autoleveling__G0_Z0_going_to_not_zero,3,closed,[],2015-01-02 15:52:00+00:00,2015-01-03 16:22:23+00:00,https://github.com/MarlinFirmware/Marlin/issues/1290
1293,#1293_1_issue_left_before_we_reach_milestone_1,1,closed,[],2015-01-02 20:07:26+00:00,2015-01-04 19:20:59+00:00,https://github.com/MarlinFirmware/Marlin/issues/1293
1299,#1299_Support_ino_or_another_build+upload_method,11,closed,[],2015-01-03 18:53:12+00:00,2015-01-19 06:12:16+00:00,https://github.com/MarlinFirmware/Marlin/issues/1299
1300,#1300_In_autolevel_mode_X_and_Y_axis_steppers_cannot_be_disabled_when_not_used,22,closed,[],2015-01-03 21:06:31+00:00,2015-03-17 17:25:55+00:00,https://github.com/MarlinFirmware/Marlin/issues/1300
1301,#1301_Cant_compile_when_REPRAP_DISCOUNT_FULL_GRAPHIC_SMART_CONTROLLER_defined,16,closed,[],2015-01-03 21:20:37+00:00,2015-01-04 00:44:21+00:00,https://github.com/MarlinFirmware/Marlin/issues/1301
1305,#1305_createTemperatureLookupMarlin_py_domain_error,8,closed,[],2015-01-04 07:39:43+00:00,2015-01-06 10:25:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/1305
1306,#1306_Coding_Standards,31,closed,[],2015-01-04 07:45:36+00:00,2015-05-08 11:21:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/1306
1310,#1310_G1_F12000_Exxx_(retraction)_freeze_Marlin_for_1-2_second,10,closed,[],2015-01-04 17:05:19+00:00,2015-01-05 12:05:23+00:00,https://github.com/MarlinFirmware/Marlin/issues/1310
1312,#1312_M140_S0_not_always_disable_heatbed_but_remove_temperature_limit_-_infinite_heat_O_o,7,closed,[],2015-01-04 22:32:28+00:00,2015-01-15 10:24:58+00:00,https://github.com/MarlinFirmware/Marlin/issues/1312
1315,#1315_Bug_with_LCD_PROGRESS_BAR_&_DogLCD_defined_together,20,closed,[],2015-01-05 19:07:31+00:00,2015-01-10 21:00:07+00:00,https://github.com/MarlinFirmware/Marlin/issues/1315
1316,#1316_Development__Add_RAMPS_heated_chamber,3,closed,[],2015-01-06 00:38:18+00:00,2015-01-06 10:30:59+00:00,https://github.com/MarlinFirmware/Marlin/issues/1316
1317,#1317_Set_GitHub_default_branch_to__Stable_,7,closed,[],2015-01-06 02:12:41+00:00,2015-01-06 10:40:48+00:00,https://github.com/MarlinFirmware/Marlin/issues/1317
1318,#1318_Commit_9472bbe_causing_constant__ok__responses_when_no_timeout_is_set,22,closed,[],2015-01-06 03:56:46+00:00,2015-03-11 09:36:35+00:00,https://github.com/MarlinFirmware/Marlin/issues/1318
1321,#1321_Use_of_double_precision_floating_point,3,closed,[],2015-01-06 15:28:36+00:00,2015-05-31 13:53:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/1321
1322,#1322_reprap_discount_full_graphics_LCD_display_not_working,19,closed,[],2015-01-06 16:03:26+00:00,2015-01-29 19:44:30+00:00,https://github.com/MarlinFirmware/Marlin/issues/1322
1326,#1326_QTMarlin,9,closed,[],2015-01-06 20:17:49+00:00,2015-01-06 22:49:58+00:00,https://github.com/MarlinFirmware/Marlin/issues/1326
1327,#1327_Development_-_Merge_pull_request_#1313_from_wgm4321_Development,2,closed,[],2015-01-06 21:11:26+00:00,2015-01-06 21:31:14+00:00,https://github.com/MarlinFirmware/Marlin/issues/1327
1329,#1329_Logo_for_Marlin_firmware,9,closed,[],2015-01-07 10:48:48+00:00,2015-01-07 11:12:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/1329
1337,#1337_RepRap_Discount_Full_Graphics_LCD_Bootup_screen_not_correctly_displayed_,27,closed,[],2015-01-08 22:43:13+00:00,2015-01-10 15:08:03+00:00,https://github.com/MarlinFirmware/Marlin/issues/1337
1338,#1338_Single_wall_bug,11,closed,[],2015-01-09 10:34:55+00:00,2015-01-15 10:28:16+00:00,https://github.com/MarlinFirmware/Marlin/issues/1338
1339,#1339_PWM_on_pin_12_(PB6)_on_an_arduino_mega_(ATMEGA2560)_is_not_possible_,9,closed,[],2015-01-09 14:04:39+00:00,2015-04-02 00:48:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/1339
1340,#1340_Move_printhead_aside_when_print_is_stopped_by_user,18,closed,[],2015-01-09 14:54:47+00:00,2015-05-31 13:56:13+00:00,https://github.com/MarlinFirmware/Marlin/issues/1340
1341,#1341_More_CODERS_needed,1,closed,[],2015-01-09 18:15:22+00:00,2015-03-17 21:06:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/1341
1342,#1342_Individual_steps_per_mm_setting_for_second_extruder,22,closed,['T: Feature Request'],2015-01-09 21:50:19+00:00,2016-05-04 13:30:12+00:00,https://github.com/MarlinFirmware/Marlin/issues/1342
1346,"#1346_Error_to_select_two_extruders_(RAMBO,_ULTIMAKER)",11,closed,[],2015-01-10 13:01:20+00:00,2015-01-10 22:47:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/1346
1352,#1352_Makefile_vs_Arduino_IDE_build_size_differs_,12,closed,[],2015-01-13 04:10:53+00:00,2015-03-11 10:05:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/1352
1354,#1354_WHO_is_working_on_which_bugs_,25,closed,[],2015-01-13 10:31:30+00:00,2015-03-11 09:37:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/1354
1355,#1355_Build_fails_if_BOARD_MELZI_1284_and_REPRAP_DISCOUNT_FULL_GRAPHIC_SMART_CONTROLLER,22,closed,[],2015-01-13 11:40:55+00:00,2015-01-20 00:20:00+00:00,https://github.com/MarlinFirmware/Marlin/issues/1355
